1,0.786177933216095,0.4267440140247345,0.001,0.8309012651443481,0.39590540528297424
2,0.840110719203949,0.3545992374420166,0.001,0.8875536322593689,0.2811915874481201
3,0.8698930740356445,0.29862838983535767,0.001,0.9004291892051697,0.25855007767677307
4,0.9036846160888672,0.24699753522872925,0.001,0.9278969764709473,0.2261417806148529
5,0.9223940372467041,0.20401915907859802,0.001,0.9450643658638,0.17308835685253143
6,0.9307941794395447,0.19178345799446106,0.001,0.9124463796615601,0.22047758102416992
7,0.9354715347290039,0.17430990934371948,0.001,0.9236051440238953,0.1838243156671524
8,0.9425353407859802,0.1552940309047699,0.001,0.9381974339485168,0.16203908622264862
9,0.9591447114944458,0.1146605983376503,0.000100000005,0.9639484882354736,0.09507137537002563
10,0.9646811485290527,0.10142301023006439,0.000100000005,0.9639484882354736,0.0884067714214325
11,0.9642038941383362,0.0973225012421608,0.000100000005,0.9682403206825256,0.09829353541135788
12,0.9659221172332764,0.08981407433748245,0.000100000005,0.9733905792236328,0.092766173183918
13,0.9671630263328552,0.09091294556856155,0.000100000005,0.969098687171936,0.08632528781890869
14,0.9668766856193542,0.09174691885709763,0.000100000005,0.9725322127342224,0.08859263360500336
15,0.9689767360687256,0.0841294527053833,0.000100000005,0.9699570536613464,0.08616611361503601
16,0.9695494174957275,0.08215507119894028,1.0000001e-05,0.9742489457130432,0.08889200538396835
17,0.9703130722045898,0.08306269347667694,1.0000001e-05,0.9751073122024536,0.08480139821767807
18,0.9696449041366577,0.08078446984291077,1.0000001e-05,0.9742489457130432,0.08427578955888748
19,0.9709812998771667,0.08124228566884995,1.0000001e-05,0.9751073122024536,0.0855272188782692
20,0.9735586047172546,0.07528134435415268,1.0000001e-05,0.9742489457130432,0.08579658716917038
21,0.9712676405906677,0.0789179652929306,1.0000001e-06,0.9742489457130432,0.08471429347991943
22,0.9733676910400391,0.07595941424369812,1.0000001e-06,0.9742489457130432,0.08411502093076706
